trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.25, 'e': 0.9900498337491681}",25,0,-150.51109138077268,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
2,False,"{'a': 0.25, 'e': 0.9801986733067554}",20,0,-137.3201390636553,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
3,False,"{'a': 0.25, 'e': 0.9704455335485082}",20,0,-161.21923079995884,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
4,False,"{'a': 0.25, 'e': 0.9607894391523232}",25,0,-63.73825275819132,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
5,False,"{'a': 0.25, 'e': 0.9512294245007139}",20,0,-113.75953719328294,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
6,False,"{'a': 0.25, 'e': 0.9417645335842487}",30,16,-27.43662595833436,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
7,False,"{'a': 0.25, 'e': 0.9323938199059482}",30,0,-209.8007788317702,"{0: 20, 1: 1, 2: 3, 3: 2, 4: 4}",0
8,False,"{'a': 0.25, 'e': 0.9231163463866358}",25,0,-165.53018301593283,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
9,False,"{'a': 0.25, 'e': 0.9139311852712282}",20,0,-67.753091242792,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
10,False,"{'a': 0.25, 'e': 0.9048374180359595}",20,0,-29.966651563566476,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
11,False,"{'a': 0.25, 'e': 0.8958341352965282}",20,0,-162.7331940298526,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
12,False,"{'a': 0.25, 'e': 0.8869204367171575}",20,0,-42.82829502404172,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
13,False,"{'a': 0.25, 'e': 0.8780954309205614}",25,0,-54.618947779707796,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
14,False,"{'a': 0.25, 'e': 0.8693582353988057}",20,0,-137.2693116575865,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
15,False,"{'a': 0.25, 'e': 0.8607079764250578}",25,0,-102.8487961166486,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
16,False,"{'a': 0.25, 'e': 0.8521437889662113}",25,0,-187.2416106905822,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
17,False,"{'a': 0.25, 'e': 0.8436648165963837}",25,0,-91.95640651199817,"{0: 14, 1: 1, 2: 9, 3: 1, 4: 0}",0
18,False,"{'a': 0.25, 'e': 0.835270211411272}",30,0,-72.92853064327511,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
19,False,"{'a': 0.25, 'e': 0.8269591339433623}",30,0,-117.66620234843654,"{0: 19, 1: 0, 2: 10, 3: 0, 4: 1}",0
20,False,"{'a': 0.25, 'e': 0.8187307530779818}",25,0,-41.48658689634764,"{0: 21, 1: 1, 2: 0, 3: 3, 4: 0}",0
21,False,"{'a': 0.25, 'e': 0.8105842459701872}",25,0,-171.6156926321357,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
22,False,"{'a': 0.25, 'e': 0.8025187979624785}",20,0,-10.512651334262326,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
23,False,"{'a': 0.25, 'e': 0.794533602503334}",20,0,-39.78815159044685,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
24,False,"{'a': 0.25, 'e': 0.7866278610665534}",20,0,-34.242155835378504,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
25,False,"{'a': 0.25, 'e': 0.7788007830714049}",25,0,-108.47152061606862,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
26,False,"{'a': 0.25, 'e': 0.7710515858035663}",20,0,-130.5916290966844,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
27,False,"{'a': 0.25, 'e': 0.7633794943368533}",30,0,-6.971546769125537,"{0: 24, 1: 5, 2: 1, 3: 0, 4: 0}",0
28,False,"{'a': 0.25, 'e': 0.7557837414557255}",25,0,-125.35976137782465,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
29,False,"{'a': 0.25, 'e': 0.7482635675785653}",20,0,-98.66318425209666,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
30,False,"{'a': 0.25, 'e': 0.7408182206817179}",25,0,-55.0841371444273,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
31,False,"{'a': 0.25, 'e': 0.7334469562242892}",20,0,-84.82776590209984,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
32,False,"{'a': 0.25, 'e': 0.7261490370736908}",30,12,-112.8631532973555,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 2}",1
33,False,"{'a': 0.25, 'e': 0.7189237334319262}",25,0,-131.80898610531986,"{0: 15, 1: 3, 2: 2, 3: 4, 4: 1}",0
34,False,"{'a': 0.25, 'e': 0.7117703227626098}",20,0,-88.76749240827725,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
35,False,"{'a': 0.25, 'e': 0.7046880897187134}",20,0,-83.29497617090975,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
36,False,"{'a': 0.25, 'e': 0.6976763260710311}",25,2,-163.58554506381884,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 3}",1
37,False,"{'a': 0.25, 'e': 0.6907343306373547}",20,0,-34.518923795726664,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
38,False,"{'a': 0.25, 'e': 0.6838614092123559}",30,2,-66.89246227035281,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 0}",1
39,False,"{'a': 0.25, 'e': 0.6770568744981647}",25,0,-53.88173183240326,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
40,False,"{'a': 0.25, 'e': 0.6703200460356393}",30,0,-47.04845767502388,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
41,False,"{'a': 0.25, 'e': 0.6636502501363193}",30,1,-121.81599826868536,"{0: 20, 1: 1, 2: 6, 3: 0, 4: 2}",1
42,False,"{'a': 0.25, 'e': 0.6570468198150569}",25,0,-74.75228646918886,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
43,False,"{'a': 0.25, 'e': 0.6505090947233165}",20,0,-71.43457097701956,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
44,False,"{'a': 0.25, 'e': 0.6440364210831414}",30,0,-53.183263629146445,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
45,False,"{'a': 0.25, 'e': 0.6376281516217732}",30,11,18.698854700932458,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.25, 'e': 0.631283645506926}",30,0,-151.8058761619416,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
47,False,"{'a': 0.25, 'e': 0.6250022682827008}",20,0,-81.24894257792731,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
48,False,"{'a': 0.25, 'e': 0.6187833918061408}",20,0,-35.60562348401307,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
49,False,"{'a': 0.25, 'e': 0.6126263941844161}",30,0,-90.433982415902,"{0: 20, 1: 0, 2: 9, 3: 1, 4: 0}",0
50,False,"{'a': 0.25, 'e': 0.6065306597126334}",30,0,-36.97865791168562,"{0: 25, 1: 3, 2: 0, 3: 1, 4: 1}",0
51,False,"{'a': 0.25, 'e': 0.6004955788122659}",20,0,-30.665832710791523,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
52,False,"{'a': 0.25, 'e': 0.5945205479701943}",20,0,-10.40574031774125,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
53,False,"{'a': 0.25, 'e': 0.5886049696783552}",20,0,-48.287835640820134,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
54,False,"{'a': 0.25, 'e': 0.5827482523739896}",20,0,-13.172571781322393,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
55,False,"{'a': 0.25, 'e': 0.5769498103804866}",20,0,-2.290797422418958,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
56,False,"{'a': 0.25, 'e': 0.5712090638488149}",25,14,-4.2455381975869,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
57,False,"{'a': 0.25, 'e': 0.5655254386995371}",20,0,9.890213767044541,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
58,False,"{'a': 0.25, 'e': 0.559898366565402}",20,0,-53.39025297868211,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
59,False,"{'a': 0.25, 'e': 0.554327284734507}",20,0,-138.87636567876345,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
60,False,"{'a': 0.25, 'e': 0.5488116360940265}",30,0,-23.114283645892552,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
61,False,"{'a': 0.25, 'e': 0.5433508690744998}",30,0,-46.11231414865076,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",1
62,False,"{'a': 0.25, 'e': 0.5379444375946745}",25,0,-93.39489170187383,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
63,False,"{'a': 0.25, 'e': 0.5325918010068972}",25,0,-18.93622493629183,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
64,False,"{'a': 0.25, 'e': 0.5272924240430485}",20,0,-33.74090639112632,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
65,False,"{'a': 0.25, 'e': 0.522045776761016}",25,0,-66.18296181731458,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
66,False,"{'a': 0.25, 'e': 0.5168513344916992}",25,0,-41.880862444855865,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
67,False,"{'a': 0.25, 'e': 0.5117085777865424}",20,3,-14.101941081387142,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
68,False,"{'a': 0.25, 'e': 0.5066169923655895}",20,0,-4.00034264429296,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
69,False,"{'a': 0.25, 'e': 0.5015760690660555}",20,0,-33.90593008860022,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
70,False,"{'a': 0.25, 'e': 0.49658530379140947}",20,0,-16.678315194557104,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
71,False,"{'a': 0.25, 'e': 0.4916441974609651}",20,0,-38.38818733222004,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
72,False,"{'a': 0.25, 'e': 0.4867522559599717}",20,9,-45.16892553228289,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
73,False,"{'a': 0.25, 'e': 0.4819089900902025}",20,0,6.735286466135471,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
74,False,"{'a': 0.25, 'e': 0.47711391552103444}",30,7,-3.962073660790221,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
75,False,"{'a': 0.25, 'e': 0.4723665527410147}",30,0,-38.0128431310575,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
76,False,"{'a': 0.25, 'e': 0.4676664270099093}",20,0,-37.17356055976975,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
77,False,"{'a': 0.25, 'e': 0.463013068311228}",30,0,38.109424122483695,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.25, 'e': 0.45840601130522357}",25,0,-27.85289377956094,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
79,False,"{'a': 0.25, 'e': 0.4538447952823558}",20,8,12.035454404436338,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.25, 'e': 0.44932896411722156}",20,0,-22.44927132378417,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
81,False,"{'a': 0.25, 'e': 0.44485806622294105}",20,0,7.279203090677471,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
82,False,"{'a': 0.25, 'e': 0.4404316545059992}",20,0,-112.4330006373582,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
83,False,"{'a': 0.25, 'e': 0.43604928632153556}",20,0,-17.066490257241746,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
84,False,"{'a': 0.25, 'e': 0.43171052342907973}",30,0,-67.66184595037689,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
85,False,"{'a': 0.25, 'e': 0.4274149319487267}",25,0,-2.3497099517087863,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
86,False,"{'a': 0.25, 'e': 0.4231620823177489}",20,13,-8.27762388041874,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
87,False,"{'a': 0.25, 'e': 0.418951549247639}",25,5,-6.011182465198832,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
88,False,"{'a': 0.25, 'e': 0.4147829116815814}",25,0,-29.03155876029789,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
89,False,"{'a': 0.25, 'e': 0.4106557527523455}",20,0,-51.91605859674633,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
90,False,"{'a': 0.25, 'e': 0.40656965974059905}",20,10,7.924944840599422,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
91,False,"{'a': 0.25, 'e': 0.40252422403363597}",20,0,-50.48112453323102,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
92,False,"{'a': 0.25, 'e': 0.39851904108451414}",30,0,-17.94251896712246,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",1
93,False,"{'a': 0.25, 'e': 0.3945537103716011}",25,0,-52.53462945489797,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
94,False,"{'a': 0.25, 'e': 0.3906278353585211}",30,14,-9.734555149476979,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
95,False,"{'a': 0.25, 'e': 0.3867410234545012}",20,0,21.372017369976753,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.25, 'e': 0.382892885975112}",20,0,23.888164787468853,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.25, 'e': 0.37908303810339883}",20,0,21.529028957946235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.25, 'e': 0.37531109885139957}",25,0,15.264296804018123,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
99,False,"{'a': 0.25, 'e': 0.3715766910220457}",25,0,11.217146123529943,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
100,False,"{'a': 0.25, 'e': 0.36787944117144233}",20,0,-33.79941446301114,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
101,False,"{'a': 0.25, 'e': 0.3642189795715233}",25,0,-3.7774376388714757,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
102,False,"{'a': 0.25, 'e': 0.3605949401730783}",20,0,-4.208362786971063,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
103,False,"{'a': 0.25, 'e': 0.3570069605691474}",35,18,13.341685365221391,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.25, 'e': 0.3534546819587801}",20,3,-9.763681603070157,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
105,False,"{'a': 0.25, 'e': 0.3499377491111553}",25,0,2.1578314117874804,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
106,False,"{'a': 0.25, 'e': 0.3464558103300574}",25,0,-59.32715202948319,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
107,False,"{'a': 0.25, 'e': 0.34300851741870664}",30,0,-30.681243414250694,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
108,False,"{'a': 0.25, 'e': 0.3395955256449391}",25,11,-17.924190489119454,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
109,False,"{'a': 0.25, 'e': 0.3362164937067333}",20,0,3.6505288331941372,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
110,False,"{'a': 0.25, 'e': 0.3328710836980795}",25,0,-13.682702015025106,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
111,False,"{'a': 0.25, 'e': 0.32955896107518906}",25,0,-84.9063020513327,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
112,False,"{'a': 0.25, 'e': 0.32627979462303947}",20,0,-6.133650815220592,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
113,False,"{'a': 0.25, 'e': 0.3230332564222529}",20,0,-72.68961682851922,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
114,False,"{'a': 0.25, 'e': 0.31981902181630384}",25,0,-11.43313052331559,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
115,False,"{'a': 0.25, 'e': 0.31663676937905316}",20,0,-48.29864823414778,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
116,False,"{'a': 0.25, 'e': 0.3134861808826053}",20,0,5.357930272364774,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
117,False,"{'a': 0.25, 'e': 0.31036694126548503}",20,0,6.515654582261865,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
118,False,"{'a': 0.25, 'e': 0.30727873860113125}",20,0,7.0554991013334485,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
119,False,"{'a': 0.25, 'e': 0.3042212640667041}",25,2,11.825337948267732,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
120,False,"{'a': 0.25, 'e': 0.30119421191220214}",25,0,-16.42148059151088,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
121,False,"{'a': 0.25, 'e': 0.2981972794298874}",20,0,-13.764387232388792,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
122,False,"{'a': 0.25, 'e': 0.2952301669240142}",30,12,-5.22740300410565,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
123,False,"{'a': 0.25, 'e': 0.2922925776808594}",20,0,-1.4688935555422284,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
124,False,"{'a': 0.25, 'e': 0.28938421793905067}",30,11,-17.544303298526273,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 0}",1
125,False,"{'a': 0.25, 'e': 0.2865047968601901}",25,0,-64.04519567111522,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
126,False,"{'a': 0.25, 'e': 0.28365402649977034}",20,0,18.013604727763852,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
127,False,"{'a': 0.25, 'e': 0.2808316217783798}",30,0,25.826669852230452,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.25, 'e': 0.27803730045319414}",20,0,21.63605152197613,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.25, 'e': 0.27527078308975234}",25,3,27.305667617275255,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.25, 'e': 0.2725317930340126}",25,18,11.964103488586346,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.25, 'e': 0.2698200563846868}",25,10,-41.5692111370864,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 0}",1
132,False,"{'a': 0.25, 'e': 0.26713530196585034}",20,0,-41.19458630090617,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
133,False,"{'a': 0.25, 'e': 0.26447726129982396}",20,0,4.002717545297321,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
134,False,"{'a': 0.25, 'e': 0.261845668580326}",25,3,34.45378312697716,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.25, 'e': 0.2592402606458915}",25,5,-0.7048269408645713,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
136,False,"{'a': 0.25, 'e': 0.2566607769535559}",20,0,-0.21750310542694595,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
137,False,"{'a': 0.25, 'e': 0.25410695955280027}",25,0,-103.21456771904116,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 3}",0
138,False,"{'a': 0.25, 'e': 0.25157855305975646}",25,1,-15.587092322630738,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
139,False,"{'a': 0.25, 'e': 0.2490753046316682}",20,0,-36.18763816019681,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
140,False,"{'a': 0.25, 'e': 0.24659696394160643}",25,0,16.75555434942381,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
141,False,"{'a': 0.25, 'e': 0.2441432831534371}",20,0,-65.88398980872327,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
142,False,"{'a': 0.25, 'e': 0.24171401689703648}",25,0,-54.417588427299705,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
143,False,"{'a': 0.25, 'e': 0.23930892224375452}",30,0,28.218736847196187,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
144,False,"{'a': 0.25, 'e': 0.2369277586821218}",25,0,-15.562813846964016,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
145,False,"{'a': 0.25, 'e': 0.23457028809379768}",20,0,-28.599421401555873,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
146,False,"{'a': 0.25, 'e': 0.2322362747297588}",20,9,17.47413329567102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.25, 'e': 0.22992548518672382}",25,15,-28.98786819453957,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
148,False,"{'a': 0.25, 'e': 0.2276376883838127}",30,0,15.684519566043633,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
149,False,"{'a': 0.25, 'e': 0.22537265553943875}",25,0,-24.605519933147864,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
150,False,"{'a': 0.25, 'e': 0.22313016014842985}",25,7,6.918556273967665,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.25, 'e': 0.2209099779593782}",25,0,24.560748435048268,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
152,False,"{'a': 0.25, 'e': 0.21871188695221477}",20,0,-11.714951411068895,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
153,False,"{'a': 0.25, 'e': 0.21653566731600704}",20,0,-15.472794587614457,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
154,False,"{'a': 0.25, 'e': 0.21438110142697797}",20,0,-35.21690140264335,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
155,False,"{'a': 0.25, 'e': 0.21224797382674304}",25,0,-21.058619486679895,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
156,False,"{'a': 0.25, 'e': 0.21013607120076472}",20,0,-19.229694399219476,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
157,False,"{'a': 0.25, 'e': 0.20804518235702046}",25,3,-14.35358663181385,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
158,False,"{'a': 0.25, 'e': 0.20597509820488344}",30,11,17.95486447704306,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.25, 'e': 0.20392561173421342}",20,3,-33.89030609075322,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
160,False,"{'a': 0.25, 'e': 0.2018965179946554}",20,0,14.618803392261876,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
161,False,"{'a': 0.25, 'e': 0.1998876140751445}",20,12,11.498294754979092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.25, 'e': 0.19789869908361465}",20,0,27.74801673808945,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.25, 'e': 0.19592957412690934}",20,0,15.060431312972904,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
164,False,"{'a': 0.25, 'e': 0.19398004229089186}",20,0,-37.14689908836061,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
165,False,"{'a': 0.25, 'e': 0.19204990862075408}",20,0,22.302571450625205,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
166,False,"{'a': 0.25, 'e': 0.1901389801015205}",25,0,2.274253183622575,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
167,False,"{'a': 0.25, 'e': 0.18824706563874677}",25,0,30.153715038022174,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
168,False,"{'a': 0.25, 'e': 0.18637397603940997}",25,0,20.078997120064063,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
169,False,"{'a': 0.25, 'e': 0.18451952399298926}",30,0,42.65037480938746,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.25, 'e': 0.18268352405273464}",30,13,23.745990896547625,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.25, 'e': 0.18086579261712207}",20,0,-10.694812279128799,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
172,False,"{'a': 0.25, 'e': 0.17906614791149322}",30,8,39.448340877223124,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.25, 'e': 0.17728440996987782}",25,0,-21.212306591018663,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
174,False,"{'a': 0.25, 'e': 0.1755204006169969}",25,0,19.498096184459403,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
175,False,"{'a': 0.25, 'e': 0.1737739434504451}",20,14,-1.1561960218398037,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.25, 'e': 0.1720448638230505}",20,0,19.87835856885434,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
177,False,"{'a': 0.25, 'e': 0.17033298882540943}",25,0,-29.823880246391013,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
178,False,"{'a': 0.25, 'e': 0.16863814726859552}",30,0,-16.752961034411097,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
179,False,"{'a': 0.25, 'e': 0.1669601696670407}",20,8,8.256826460606819,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.25, 'e': 0.16529888822158653}",20,0,-9.370702149770304,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
181,False,"{'a': 0.25, 'e': 0.16365413680270405}",20,12,8.63278020075073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.25, 'e': 0.16202575093388075}",30,0,35.436238879111855,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
183,False,"{'a': 0.25, 'e': 0.16041356777517277}",20,9,16.459857391704627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.25, 'e': 0.15881742610692068}",20,7,12.70602575493586,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
